,Month,Climate,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
1655,11,Warm temperate,12.1,25.6,0.0,7.4,13.1,E,59.0,E,SW,26.0,31.0,32.0,33.0,1017.1,1014.2,1.0,1.0,19.3,23.7,no
1656,8,Hot dry summer cool winter,8.2,17.8,0.2,,,W,52.0,WNW,W,30.0,26.0,74.0,53.0,,,,,14.4,17.3,no
1657,9,Cool temperate,7.5,17.2,0.0,,,SSW,37.0,NW,SSW,7.0,13.0,60.0,38.0,1009.9,1011.6,,,12.5,15.8,no
1658,2,Mild temperate,10.2,18.3,0.4,5.0,3.9,S,46.0,SW,S,15.0,28.0,76.0,57.0,1021.9,1023.6,7.0,7.0,13.7,16.5,no
1659,3,Mild temperate,19.3,25.0,41.8,0.8,,ENE,35.0,SW,N,9.0,13.0,99.0,93.0,1020.4,1018.2,8.0,8.0,20.2,22.5,yes
1660,7,Hot dry summer cool winter,2.9,14.6,0.0,,,NE,28.0,,NE,0.0,13.0,94.0,64.0,1021.9,1016.8,8.0,8.0,7.0,14.1,no
1661,9,Mild temperate,8.5,24.4,0.0,3.0,7.3,WNW,81.0,N,NNW,17.0,37.0,65.0,34.0,1012.0,1005.0,5.0,5.0,15.5,23.9,no
1662,10,Mild temperate,6.4,14.6,5.0,4.0,5.4,ESE,37.0,SE,E,17.0,20.0,74.0,52.0,1031.1,1031.3,7.0,6.0,11.1,13.2,yes
1663,10,High humidity summer warm winter,26.3,34.0,0.0,8.0,7.8,NNE,39.0,NE,NNE,15.0,28.0,66.0,48.0,1012.1,1008.3,5.0,3.0,30.3,33.0,no
1664,7,Warm temperate,9.4,17.1,0.0,,,NE,13.0,SSW,WSW,6.0,4.0,96.0,61.0,,,,,11.7,16.2,no
1665,9,Warm temperate,12.4,16.8,0.0,,,SW,56.0,WSW,SW,13.0,24.0,57.0,52.0,1009.0,1008.2,,,16.1,15.0,no
1666,11,Cool temperate,19.2,28.6,0.0,,,NE,26.0,ENE,NNE,7.0,19.0,73.0,65.0,1015.0,1012.4,,,24.4,27.2,no
1667,11,Cool temperate,6.8,19.4,0.0,7.6,10.5,ENE,44.0,S,E,15.0,28.0,53.0,45.0,1022.1,1020.8,5.0,8.0,12.8,16.8,no
1668,5,Hot dry summer cool winter,1.0,17.1,0.0,,,W,30.0,,W,0.0,20.0,79.0,55.0,1024.1,1019.9,,,6.4,16.9,no
1669,1,Cool temperate,10.6,17.5,2.8,6.8,8.6,WSW,76.0,WSW,WSW,35.0,22.0,48.0,32.0,992.2,996.2,1.0,6.0,13.6,17.0,yes
1670,6,Cool temperate,6.7,13.3,0.2,0.8,7.1,WNW,67.0,NNW,NW,22.0,17.0,61.0,45.0,1001.1,1003.3,,,9.1,12.8,no
1671,1,Cool temperate,22.9,27.2,2.0,,,NE,41.0,SSE,NNE,17.0,19.0,83.0,85.0,1010.0,1007.6,,,26.3,25.6,yes
1672,1,Warm temperate,21.3,27.6,0.0,,,SSE,30.0,SSE,S,15.0,22.0,77.0,79.0,1016.7,1015.4,2.0,8.0,23.1,23.6,no
1673,2,Mild temperate,18.5,26.7,0.0,5.0,8.5,S,33.0,WNW,S,6.0,20.0,81.0,56.0,1013.5,1012.9,7.0,4.0,20.8,25.2,no
1674,11,Warm temperate,16.6,23.2,0.0,4.2,5.1,ESE,35.0,ESE,SE,7.0,20.0,51.0,66.0,1020.1,1019.6,6.0,8.0,21.3,19.0,no
1675,3,Warm humid summer mild winter,19.0,28.5,0.0,7.4,11.1,E,26.0,SSW,ESE,9.0,13.0,52.0,52.0,1014.8,1011.9,1.0,2.0,24.6,26.5,no
1676,10,High humidity summer warm winter,23.2,32.6,0.0,6.0,10.7,SE,39.0,SSE,ESE,17.0,20.0,61.0,49.0,1016.0,1013.8,2.0,1.0,29.0,31.8,no
1677,3,Hot dry summer cool winter,20.6,38.1,0.0,12.0,11.4,N,48.0,NNE,NNE,15.0,28.0,38.0,16.0,1014.4,1010.9,1.0,1.0,25.6,36.3,no
1678,6,Warm temperate,14.3,16.1,91.4,,,NW,61.0,WNW,WNW,17.0,19.0,97.0,97.0,1001.8,996.4,7.0,8.0,14.4,15.0,yes
1679,2,Hot dry summer cool winter,21.7,35.5,0.0,12.6,,ESE,46.0,ENE,ESE,26.0,19.0,32.0,15.0,1016.8,1014.5,0.0,0.0,26.1,34.1,no
1680,8,Cool temperate,6.6,11.1,15.0,3.2,5.0,SW,57.0,SW,WSW,20.0,26.0,77.0,73.0,1009.0,1007.7,7.0,7.0,8.5,8.8,yes
1681,3,Mild temperate,12.5,24.8,,,,SW,39.0,S,S,17.0,17.0,86.0,30.0,1021.9,1020.1,,,13.8,23.3,
1682,7,Warm temperate,4.9,18.4,0.0,1.6,8.5,N,33.0,NNE,NW,13.0,17.0,65.0,44.0,1017.5,1012.7,1.0,3.0,9.9,18.0,no
1683,1,Mild temperate,13.6,18.0,3.6,4.0,4.7,SSW,44.0,N,SSW,7.0,26.0,92.0,76.0,1011.2,1011.9,8.0,5.0,14.8,15.4,yes
1684,12,Warm temperate,15.0,23.2,1.4,4.4,11.9,SW,37.0,SSW,WSW,15.0,17.0,66.0,52.0,1006.6,1006.9,5.0,3.0,19.4,23.0,yes
1685,3,Cool temperate,10.9,20.6,0.0,,,SSE,35.0,SSE,S,19.0,13.0,78.0,44.0,1023.4,1021.5,6.0,6.0,13.1,19.2,no
1686,8,Mild temperate,9.0,21.6,0.0,4.2,2.3,,,,N,0.0,4.0,82.0,53.0,1019.1,1016.1,8.0,8.0,14.4,21.0,no
1687,1,Warm temperate,19.7,36.4,0.0,12.6,13.1,SW,37.0,E,W,15.0,26.0,29.0,24.0,1010.5,1007.9,0.0,0.0,28.5,35.0,no
1688,3,Cool temperate,9.6,24.7,0.0,,11.0,NW,54.0,N,WNW,15.0,22.0,81.0,27.0,1010.6,1008.3,,,14.6,23.9,no
1689,7,Warm temperate,7.1,21.2,0.0,2.2,9.1,NNW,56.0,NNE,NNE,26.0,33.0,53.0,27.0,1020.5,1014.7,0.0,1.0,13.6,20.8,no
1690,3,Warm temperate,17.0,27.6,0.0,,,E,26.0,SW,NE,4.0,6.0,88.0,55.0,1021.1,1018.0,,,20.8,24.9,no
1691,12,Warm humid summer mild winter,18.3,30.7,0.0,4.0,12.8,ENE,26.0,NE,NE,7.0,11.0,51.0,51.0,1021.6,1018.5,3.0,2.0,28.5,28.8,no
1692,5,Cool temperate,3.5,17.0,0.0,2.0,7.8,E,30.0,SSE,ENE,11.0,19.0,70.0,44.0,1026.5,1024.4,1.0,6.0,11.0,15.7,no
1693,9,Mild temperate,11.0,14.6,0.2,4.4,4.2,W,54.0,NW,W,20.0,24.0,83.0,74.0,1000.6,998.0,,,11.5,12.7,no
1694,12,Cool temperate,20.9,29.6,0.0,,,NE,24.0,NNE,NE,7.0,19.0,80.0,70.0,1018.4,1015.2,,,25.5,27.0,no
1695,4,Cool temperate,14.2,27.2,0.0,,,SE,52.0,WNW,W,13.0,15.0,56.0,26.0,1016.9,1013.8,,,22.7,26.8,no
1696,10,Warm temperate,12.9,20.3,0.2,3.0,10.9,ENE,37.0,W,E,11.0,26.0,70.0,57.0,1028.8,1025.6,3.0,1.0,16.9,19.8,no
1697,1,High humidity summer warm winter,25.5,35.6,0.0,4.0,,W,30.0,WNW,WNW,17.0,15.0,75.0,,1009.6,1005.5,7.0,,30.5,,no
1698,3,Warm temperate,13.5,30.3,0.0,,,ENE,24.0,,NW,0.0,7.0,94.0,33.0,,,,,17.5,29.2,no
1699,6,Warm temperate,7.2,13.8,0.0,,,SW,17.0,ENE,SW,2.0,7.0,68.0,64.0,1031.3,1029.5,,,10.1,12.7,no
1700,7,Warm temperate,10.4,18.3,38.0,10.6,,SSE,52.0,WSW,SSW,13.0,20.0,94.0,74.0,1028.2,1026.4,7.0,6.0,11.7,15.6,yes
1701,9,High humidity summer warm winter,22.5,29.6,4.4,6.6,10.3,ENE,44.0,ESE,ENE,26.0,30.0,69.0,60.0,1017.9,1015.1,6.0,7.0,27.1,28.2,yes
1702,9,Cool temperate,1.8,17.6,1.8,,,NNW,35.0,WNW,NW,7.0,17.0,73.0,52.0,1018.0,1014.7,,,11.5,16.3,yes
1703,6,Warm temperate,9.7,19.1,0.0,3.0,9.5,WNW,48.0,WNW,WNW,33.0,28.0,62.0,44.0,1013.2,1011.2,1.0,,13.0,18.8,no
1704,2,Hot dry summer cool winter,14.0,27.8,0.0,,,E,50.0,E,E,22.0,24.0,87.0,37.0,,,,,18.9,26.7,no
1705,11,Cool temperate,20.8,28.3,0.0,,,NNE,41.0,N,NNE,15.0,31.0,41.0,56.0,1013.4,1009.6,,,26.6,26.4,no
1706,1,Cool temperate,11.3,19.1,0.0,,,N,52.0,NW,NNW,15.0,19.0,84.0,79.0,1008.5,1000.2,,,14.3,18.7,no
1707,11,Mild temperate,14.9,18.4,13.8,2.8,0.0,,,SSE,WSW,2.0,4.0,93.0,94.0,1016.6,1012.7,8.0,8.0,15.7,17.1,yes
1708,11,Cool temperate,4.4,22.4,0.2,3.8,,W,35.0,N,WSW,7.0,20.0,51.0,27.0,1017.9,1014.9,0.0,1.0,14.3,21.7,no
1709,2,Warm humid summer mild winter,19.0,27.8,0.6,3.4,11.1,SW,41.0,S,ESE,9.0,15.0,75.0,71.0,1011.9,1010.6,3.0,2.0,24.5,26.6,no
1710,8,Warm temperate,4.2,24.3,,,,NNW,28.0,N,WNW,6.0,13.0,89.0,31.0,1025.7,1021.3,,,11.6,23.9,
1711,2,Warm temperate,16.3,37.9,0.0,,,ENE,35.0,NNW,N,2.0,6.0,87.0,29.0,1012.2,1007.7,,,22.8,36.8,no
1712,12,Warm temperate,13.1,23.2,0.0,7.0,13.1,SSW,50.0,N,SW,4.0,24.0,52.0,50.0,1008.9,1008.3,1.0,2.0,21.1,22.0,no
1713,9,Warm temperate,10.1,16.4,0.8,,,NNW,31.0,N,NW,2.0,20.0,72.0,61.0,1021.1,1018.8,,,13.2,15.2,no
1714,8,Hot dry summer warm winter,2.1,15.0,0.0,5.2,11.0,SW,48.0,SSW,SW,19.0,28.0,55.0,24.0,1019.2,1016.3,1.0,1.0,9.2,14.3,no
1715,11,Hot dry summer cool winter,10.1,25.9,0.0,8.6,12.7,SSW,35.0,SSE,S,20.0,20.0,56.0,55.0,1017.8,1014.9,3.0,3.0,15.0,23.6,no
1716,12,Warm temperate,18.9,33.0,0.0,10.8,,WSW,46.0,NNE,WSW,26.0,24.0,20.0,32.0,1012.1,1009.8,5.0,7.0,27.2,29.7,no
1717,3,Mild temperate,17.6,22.5,0.0,9.0,2.8,N,96.0,N,N,46.0,65.0,73.0,68.0,1005.6,999.6,7.0,2.0,18.5,21.0,no
1718,1,Mild temperate,20.5,27.6,23.4,1.0,2.0,NNE,59.0,NNE,N,20.0,39.0,90.0,83.0,1004.0,1002.9,7.0,7.0,22.4,25.0,yes
1719,9,Mild temperate,10.8,21.2,0.0,5.2,7.8,N,93.0,N,NNE,41.0,41.0,53.0,38.0,1021.7,1014.6,4.0,6.0,16.0,20.7,no
1720,11,Mild temperate,15.0,21.1,0.0,6.2,5.2,,,WSW,SSW,28.0,11.0,67.0,76.0,1011.8,1013.7,8.0,6.0,19.4,19.2,no
1721,10,Mild temperate,11.2,27.6,1.4,,,NE,44.0,NE,SSW,19.0,15.0,81.0,71.0,1017.1,1010.0,,,13.8,23.8,yes
1722,9,Mild temperate,8.5,14.6,0.2,2.0,4.3,SW,31.0,SW,WSW,17.0,17.0,77.0,66.0,1017.8,1015.2,,,11.3,13.6,no
1723,8,Warm temperate,7.9,18.3,1.4,,3.8,WSW,44.0,NNE,WNW,7.0,22.0,84.0,59.0,1019.1,1015.1,8.0,8.0,12.8,17.4,yes
1724,11,Cool temperate,16.0,25.3,0.0,,,NNE,31.0,ENE,NE,13.0,28.0,49.0,53.0,1019.1,1015.7,,,23.9,24.2,no
1725,1,Cool temperate,17.4,39.0,0.0,,,N,50.0,SSE,N,2.0,24.0,36.0,12.0,1014.0,1011.0,1.0,5.0,27.7,37.5,no
1726,12,Mild temperate,17.4,34.2,26.2,5.2,,NW,44.0,NNE,WSW,9.0,26.0,72.0,28.0,1007.4,1005.0,,1.0,25.9,33.0,yes
1727,8,Cool temperate,0.6,9.8,0.0,,,SW,39.0,W,W,15.0,9.0,66.0,56.0,,,,,5.8,9.1,no
1728,5,Warm temperate,6.9,21.4,0.4,1.2,,WNW,57.0,SSE,NW,9.0,28.0,89.0,40.0,1017.7,1013.9,,,12.3,21.1,no
1729,5,Hot dry summer cool winter,6.6,20.2,0.0,,,E,15.0,ENE,SE,6.0,7.0,85.0,61.0,1030.2,1027.9,,,12.9,20.0,no
1730,5,Mild temperate,9.1,13.2,0.0,1.4,6.6,SSW,26.0,SSW,SSE,11.0,17.0,69.0,63.0,1033.5,1031.6,7.0,3.0,10.5,12.3,no
1731,8,Hot dry summer cool winter,0.8,11.0,0.0,,,ENE,13.0,ESE,E,4.0,9.0,100.0,74.0,1024.3,1019.8,8.0,8.0,4.9,10.8,no
1732,7,Warm temperate,13.2,17.0,0.0,3.6,5.0,SE,39.0,S,SE,19.0,15.0,55.0,55.0,1022.8,1019.9,7.0,2.0,15.3,16.2,no
1733,10,Hot dry summer cool winter,5.1,30.5,0.0,,,SSE,46.0,NW,WNW,15.0,11.0,42.0,17.0,,,,,21.4,29.7,no
1734,4,Mild temperate,14.3,19.4,9.6,,,W,52.0,SW,SW,17.0,13.0,88.0,75.0,1011.2,1008.5,,,15.0,17.4,yes
1735,4,Cool temperate,16.7,24.8,0.0,,,SSW,33.0,N,ENE,6.0,11.0,70.0,58.0,1018.1,1015.4,,,22.5,24.1,no
1736,10,Cool temperate,3.9,13.3,4.2,,,SSE,52.0,S,S,15.0,20.0,77.0,64.0,1006.8,1010.4,7.0,7.0,10.3,12.5,yes
1737,11,Warm temperate,19.8,31.4,0.2,13.2,12.2,SW,35.0,SE,SSW,7.0,15.0,50.0,46.0,1012.5,1012.0,1.0,0.0,26.5,27.8,no
1738,11,Warm temperate,7.6,24.4,0.0,,,ESE,39.0,W,SSW,7.0,15.0,72.0,40.0,1018.4,1015.8,,,17.6,23.8,no
1739,4,Cool temperate,11.9,15.1,2.0,,,NNE,61.0,NNE,N,37.0,20.0,99.0,98.0,1002.2,998.1,8.0,8.0,12.4,14.3,yes
1740,9,Hot dry summer cool winter,5.3,15.0,0.0,,,W,43.0,W,W,19.0,26.0,74.0,44.0,1015.8,1016.1,,5.0,11.0,14.7,no
1741,3,Warm temperate,14.0,30.7,0.0,12.0,11.4,E,37.0,SE,ENE,20.0,13.0,42.0,26.0,1028.3,1025.0,1.0,1.0,17.9,28.9,no
1742,11,Warm temperate,16.3,30.7,0.0,,12.7,,,,,,,,,,,,,,,no
1743,11,Cool temperate,14.1,23.7,0.0,,,NNW,63.0,WNW,NW,17.0,24.0,64.0,68.0,1002.8,999.8,,,20.3,21.1,no
1744,9,Warm temperate,8.1,23.1,0.0,2.4,10.9,N,39.0,NNE,N,17.0,20.0,56.0,39.0,1024.3,1018.8,1.0,,16.8,22.6,no
1745,5,High humidity summer warm winter,18.1,29.2,0.0,7.6,9.1,SSE,39.0,S,SSE,20.0,28.0,71.0,60.0,1014.9,1012.1,4.0,7.0,23.8,27.5,no
1746,4,Mild temperate,13.5,26.3,0.0,3.0,10.3,S,24.0,NW,SSW,4.0,6.0,66.0,49.0,1017.3,1014.1,0.0,2.0,17.3,24.7,no
1747,10,Hot dry summer cool winter,3.5,16.8,0.0,,,WNW,28.0,S,NNW,6.0,9.0,93.0,58.0,1016.0,1013.0,5.0,8.0,8.2,15.4,no
1748,4,Warm temperate,13.5,31.5,0.0,,8.5,SW,31.0,ESE,WSW,4.0,22.0,27.0,21.0,1011.7,1007.5,,4.0,23.4,31.1,no
1749,6,Warm temperate,5.0,15.2,0.0,,,WSW,17.0,,S,0.0,7.0,99.0,65.0,1032.3,1030.6,,,9.7,14.7,no
1750,2,Warm temperate,22.5,28.6,0.0,7.6,0.9,NE,52.0,NNE,NE,20.0,26.0,74.0,64.0,,1018.3,7.0,7.0,23.9,25.5,no
1751,1,Mild temperate,11.6,19.1,0.0,6.6,7.0,SSE,54.0,S,S,28.0,35.0,54.0,52.0,1024.0,1023.1,7.0,7.0,13.6,16.4,no
1752,10,Warm temperate,9.7,30.8,0.0,6.8,5.9,N,56.0,NE,NNW,7.0,17.0,33.0,18.0,1011.8,1007.6,1.0,7.0,22.8,29.1,no
1753,9,Mild temperate,-0.1,17.8,0.0,3.4,9.4,W,31.0,WNW,E,15.0,24.0,76.0,64.0,1023.8,1021.5,6.0,8.0,9.5,15.0,no
1754,12,Cool temperate,12.0,23.2,1.4,,,E,41.0,WNW,WSW,15.0,9.0,46.0,24.0,1013.5,1014.9,,,16.8,21.5,yes
1755,3,Hot dry summer cool winter,14.7,20.6,0.4,2.4,3.5,WSW,50.0,WSW,WSW,19.0,28.0,85.0,56.0,1010.8,1011.8,8.0,8.0,15.6,19.5,no
1756,7,Mild temperate,5.7,13.5,0.4,,,NW,44.0,NW,NW,15.0,28.0,74.0,80.0,1026.1,1021.6,,,10.0,12.8,no
1757,10,Hot dry summer cool winter,10.0,33.9,0.0,7.6,12.0,SSW,50.0,SSW,W,9.0,19.0,53.0,12.0,1010.8,1006.4,1.0,2.0,15.4,33.0,no
1758,4,Warm temperate,17.3,20.5,0.0,,,NE,28.0,NNW,NNE,6.0,19.0,73.0,78.0,1023.1,1020.8,8.0,8.0,19.4,20.2,no
1759,5,Hot dry summer warm winter,5.7,22.7,0.0,,,ENE,31.0,ESE,E,11.0,7.0,41.0,19.0,1023.2,1019.1,,,12.5,21.6,no
1760,11,Hot dry summer cool winter,11.1,18.2,0.2,4.0,3.6,WSW,31.0,WSW,SW,19.0,15.0,65.0,62.0,1021.2,1020.4,8.0,7.0,13.7,17.1,no
1761,8,Cool temperate,1.6,9.9,0.0,,,N,22.0,N,NE,7.0,15.0,98.0,83.0,1024.0,1022.4,8.0,8.0,6.7,9.6,no
1762,7,Warm temperate,5.2,16.6,0.2,,,SSW,28.0,SSW,WSW,15.0,15.0,65.0,41.0,1027.3,1025.0,,,10.0,15.9,no
1763,3,Warm temperate,17.0,34.0,0.0,56.0,,SSE,56.0,SE,NW,19.0,17.0,41.0,9.0,1012.9,1010.4,0.0,0.0,21.3,33.6,no
1764,3,Cool temperate,13.7,18.9,1.2,3.0,2.1,SSW,57.0,SSW,SSW,35.0,30.0,56.0,72.0,1021.4,1023.9,7.0,7.0,14.4,15.1,yes
1765,8,Warm temperate,10.3,17.8,0.0,2.2,8.2,E,28.0,SW,E,7.0,19.0,71.0,54.0,1027.4,1024.3,2.0,5.0,14.3,17.1,no
1766,10,High humidity summer warm winter,22.6,27.4,26.2,7.6,2.0,SSW,33.0,SW,ENE,9.0,19.0,88.0,83.0,1011.3,1007.2,7.0,6.0,24.5,26.8,yes
1767,7,High humidity summer warm winter,17.2,24.6,0.2,,,S,28.0,SE,NE,7.0,13.0,81.0,68.0,1014.4,1011.2,7.0,7.0,20.0,23.9,no
1768,2,Hot dry summer warm winter,19.5,35.5,0.0,9.8,,SE,33.0,NE,S,15.0,17.0,57.0,23.0,1013.6,1009.8,0.0,2.0,24.0,34.3,no
1769,3,Mild temperate,16.9,32.4,0.0,,,ENE,48.0,ENE,NE,20.0,17.0,52.0,23.0,1018.9,1015.9,,,21.0,32.0,no
1770,1,Mild temperate,12.9,19.7,23.6,,,SE,31.0,SE,SSE,22.0,22.0,100.0,91.0,1011.6,1011.8,,,13.0,16.3,yes
1771,3,Hot dry summer warm winter,22.9,37.8,0.0,,,S,35.0,SE,SSE,20.0,17.0,39.0,17.0,1013.9,1010.2,,,25.5,36.1,no
1772,1,High humidity summer warm winter,23.4,30.9,30.4,4.4,1.6,NNE,44.0,ESE,ENE,17.0,13.0,92.0,89.0,1005.9,1003.8,7.0,8.0,26.1,26.9,yes
1773,12,Warm temperate,6.9,25.7,0.0,,,SE,39.0,SE,SSE,11.0,22.0,53.0,48.0,1019.2,1017.1,,,18.5,22.6,no
1774,1,Warm temperate,20.3,37.2,0.0,19.6,,S,48.0,SSE,SSW,30.0,24.0,59.0,98.0,1010.2,1007.8,0.0,,22.9,35.8,no
1775,7,Warm temperate,7.1,15.1,2.2,2.8,4.0,WNW,57.0,WNW,WNW,22.0,33.0,60.0,42.0,1003.6,1001.5,7.0,2.0,9.8,13.1,yes
1776,3,Cool temperate,17.4,25.8,0.0,3.8,,W,31.0,SE,W,9.0,2.0,65.0,43.0,1013.4,1010.2,8.0,8.0,19.4,25.2,no
1777,11,Hot dry summer cool winter,26.9,35.3,0.0,13.4,0.5,W,52.0,SSE,WSW,20.0,19.0,20.0,43.0,1005.0,1008.0,7.0,8.0,34.0,29.2,no
1778,8,Mild temperate,6.6,12.1,0.0,1.4,0.1,NNE,54.0,N,N,26.0,30.0,71.0,62.0,1021.9,1017.7,7.0,7.0,9.0,11.5,no
1779,6,Mild temperate,10.8,16.1,4.0,0.8,1.7,NNW,30.0,W,SW,11.0,11.0,97.0,77.0,1023.8,1024.1,8.0,7.0,13.5,14.8,yes
1780,3,Mild temperate,10.5,18.6,2.8,1.8,4.1,NNW,26.0,N,WNW,7.0,9.0,100.0,82.0,1026.2,1023.5,,,11.5,16.6,yes
1781,5,Mild temperate,2.2,19.9,0.0,1.6,,SSE,19.0,,NE,0.0,6.0,81.0,37.0,1025.8,1022.7,,,10.7,19.4,no
1782,8,Hot dry summer cool winter,2.1,16.4,0.0,,,N,33.0,SE,NE,7.0,19.0,84.0,45.0,1020.1,1015.3,2.0,1.0,7.9,15.6,no
1783,11,Hot dry summer warm winter,16.2,26.6,0.2,,,E,35.0,E,ENE,22.0,13.0,45.0,34.0,1017.1,1014.3,8.0,8.0,20.5,25.9,no
1784,9,Hot dry summer warm winter,12.4,26.0,0.0,,,E,39.0,SSE,E,26.0,15.0,48.0,23.0,1024.1,1020.0,,,14.5,24.9,no
1785,11,Warm temperate,14.9,20.9,29.6,2.2,0.8,SSW,46.0,SSE,S,24.0,19.0,64.0,70.0,1017.7,1017.4,7.0,7.0,18.2,18.5,yes
1786,10,Cool temperate,10.4,13.8,7.4,,,NNW,52.0,NNW,SE,30.0,15.0,94.0,65.0,1010.0,1011.0,8.0,7.0,10.5,10.3,yes
1787,6,Mild temperate,4.5,10.6,1.0,1.4,0.7,S,30.0,W,S,17.0,17.0,87.0,92.0,1029.0,1027.0,7.0,7.0,7.2,8.9,yes
1788,6,Warm temperate,9.9,19.3,0.0,3.2,6.5,SSW,24.0,ENE,ESE,2.0,13.0,87.0,65.0,1024.6,1023.6,2.0,5.0,14.7,18.1,no
1789,8,Warm temperate,4.6,17.7,0.0,,10.4,,,E,SSW,15.0,9.0,66.0,46.0,1029.2,1025.7,3.0,3.0,12.3,17.3,no
1790,5,Warm temperate,14.9,19.5,20.0,7.6,2.8,SSW,46.0,NNE,WNW,7.0,9.0,96.0,80.0,999.4,996.8,7.0,7.0,15.8,17.0,yes
1791,6,Cool temperate,2.0,12.8,2.0,0.8,0.1,NNW,31.0,,N,0.0,17.0,94.0,65.0,1018.8,1016.1,7.0,7.0,7.6,12.7,yes
1792,3,Cool temperate,10.4,20.7,0.0,,,ESE,41.0,ESE,SSE,4.0,6.0,75.0,37.0,,,,,13.0,19.7,no
1793,11,Warm temperate,18.2,24.4,1.6,,,NNE,43.0,,SW,0.0,11.0,89.0,83.0,1010.2,1006.9,,,19.3,22.3,yes
1794,2,Warm temperate,10.3,25.5,0.0,4.0,7.2,WSW,28.0,SSW,WSW,7.0,9.0,71.0,38.0,1018.7,1016.2,6.0,,16.3,24.3,no
1795,12,Hot dry summer cool winter,13.6,38.1,0.0,,,S,44.0,NNE,NNE,19.0,17.0,33.0,15.0,,,,,26.7,37.2,no
1796,5,Cool temperate,0.4,15.4,0.0,,,ESE,24.0,SE,N,15.0,13.0,75.0,41.0,1031.7,1029.1,,1.0,8.3,14.1,no
1797,9,Mild temperate,10.3,18.3,0.0,4.8,7.7,N,80.0,WSW,W,20.0,37.0,67.0,27.0,1008.1,1008.1,7.0,3.0,12.8,17.4,no
1798,7,Cool temperate,0.0,11.5,6.2,0.2,7.1,SE,17.0,NNE,SSW,4.0,6.0,100.0,47.0,1028.6,1028.1,8.0,5.0,1.0,11.0,yes
1799,1,High humidity summer warm winter,25.1,32.0,4.0,4.2,6.6,N,33.0,ENE,N,13.0,17.0,76.0,66.0,1006.0,1002.5,7.0,7.0,29.5,31.6,yes
1800,5,Mild temperate,3.3,14.8,0.4,,,SSW,31.0,ENE,SW,2.0,15.0,98.0,64.0,1031.6,1031.7,,,7.9,12.6,no
1801,2,Cool temperate,13.4,26.0,1.2,,,SE,35.0,SW,S,4.0,20.0,99.0,58.0,1013.1,1012.4,4.0,2.0,18.2,25.3,yes
1802,7,Warm temperate,8.6,16.8,0.0,,,,,NE,NW,28.0,19.0,61.0,43.0,,,0.0,0.0,11.0,15.8,no
1803,2,Warm temperate,20.0,25.5,0.0,6.4,11.8,ESE,33.0,SE,SE,17.0,22.0,67.0,65.0,1013.7,1012.1,5.0,4.0,23.8,25.2,no
1804,12,Warm temperate,16.4,26.1,0.0,5.8,4.9,SE,35.0,S,S,13.0,15.0,65.0,49.0,1007.4,1006.2,8.0,7.0,21.0,24.7,no
1805,9,High humidity summer warm winter,21.5,28.9,0.0,4.2,10.7,ESE,35.0,S,E,20.0,24.0,63.0,54.0,1019.0,1015.2,1.0,1.0,25.4,28.0,no
1806,8,Cool temperate,2.8,13.6,0.0,,,S,33.0,S,ESE,17.0,15.0,70.0,55.0,1025.3,1022.0,8.0,1.0,8.6,13.3,no
1807,9,Hot dry summer cool winter,4.8,16.4,0.0,6.2,,S,39.0,S,SSE,20.0,28.0,45.0,16.0,1028.8,1026.0,0.0,0.0,9.6,15.5,no
1808,11,High humidity summer warm winter,19.2,29.8,0.0,10.0,12.2,NE,43.0,ENE,ENE,19.0,30.0,60.0,57.0,1015.1,1011.9,4.0,1.0,27.0,27.7,no
1809,7,Mild temperate,7.9,11.6,9.4,2.0,4.1,W,76.0,W,W,35.0,33.0,75.0,86.0,1008.9,1009.4,5.0,7.0,9.6,10.1,yes
1810,2,Warm temperate,19.9,21.8,1.6,2.6,0.0,SSE,54.0,SE,ESE,22.0,19.0,93.0,95.0,1008.4,1008.1,7.0,7.0,20.6,21.2,yes
1811,12,Mild temperate,8.7,26.4,0.0,8.0,13.6,SW,31.0,ENE,SW,13.0,11.0,74.0,36.0,1017.3,1013.9,,,14.5,25.4,no
1812,2,High humidity summer warm winter,24.9,29.8,7.8,3.4,1.3,NW,59.0,WNW,WNW,17.0,31.0,89.0,74.0,1002.4,1000.4,8.0,7.0,26.1,29.5,yes
1813,4,Warm temperate,7.8,25.6,0.0,,,W,24.0,NE,WNW,11.0,9.0,34.0,32.0,1018.7,1015.3,,,19.2,24.1,no
1814,7,Hot dry summer cool winter,5.6,9.4,0.0,1.6,0.0,NNE,39.0,N,N,19.0,19.0,80.0,99.0,1012.8,1012.0,7.0,7.0,7.4,7.1,no
1815,5,Mild temperate,3.4,16.9,0.2,0.6,7.9,WNW,20.0,WNW,W,11.0,7.0,97.0,63.0,1021.1,1019.6,6.0,7.0,6.5,16.1,no
1816,12,Warm temperate,14.8,23.8,0.8,,,S,56.0,SSE,SSE,9.0,33.0,52.0,61.0,1005.6,1008.2,,6.0,20.7,18.9,no
